Year,Week_of_Year,FAC,LANE,FAC_B,TOTAL,CLASS 1,CLASS 2,CLASS 3,CLASS 4,CLASS 5,CLASS 6,CLASS 7,CLASS 8,CLASS 9,CLASS 11,CASH,EZPASS,VIOLATION,Autos,Small_T,Large_T,Buses
2013,3,7,2,GWB Upper,12249,10505.0,628.0,193.0,171.0,654.0,21.0,33.0,26.0,7.0,11.0,0,11850,399,10549,821,846,33
2013,3,7,4,GWB Upper,37727,33080.0,1480.0,452.0,362.0,2106.0,33.0,59.0,56.0,43.0,56.0,0,36773,954,33195,1932,2501,99
2013,3,7,6,GWB Upper,47531,36632.0,2612.0,882.0,847.0,6074.0,111.0,135.0,89.0,81.0,68.0,1,46273,1257,36835,3494,7032,170
2013,3,7,8,GWB Upper,58576,34193.0,3957.0,1419.0,2642.0,15305.0,384.0,258.0,154.0,189.0,75.0,0,57392,1185,34526,5376,18331,343
2013,3,7,10,GWB Upper,29139,23179.0,1455.0,301.0,442.0,3431.0,65.0,136.0,91.0,23.0,16.0,15996,12612,532,23331,1756,3938,114
2013,3,7,12,GWB Upper,28106,23935.0,1257.0,186.0,272.0,2171.0,16.0,134.0,114.0,12.0,9.0,21541,6128,440,24078,1443,2459,126
2013,3,7,14,GWB Upper,26737,23028.0,982.0,293.0,332.0,1808.0,29.0,76.0,133.0,33.0,23.0,16626,9762,349,23127,1275,2169,166
2013,3,7,16,GWB Upper,32167,23942.0,1973.0,985.0,876.0,3549.0,69.0,90.0,456.0,173.0,54.0,1189,30121,857,24086,2958,4494,629
2013,3,7,18,GWB Upper,21500,17587.0,1261.0,346.0,243.0,1206.0,33.0,59.0,641.0,107.0,17.0,8487,12681,332,17663,1607,1482,748
2013,3,7,20,GWB Upper,27885,25919.0,754.0,119.0,85.0,409.0,4.0,47.0,457.0,68.0,23.0,12688,14886,311,25989,873,498,525
2013,3,7,22,GWB Upper,58506,53187.0,1283.0,348.0,274.0,894.0,9.0,24.0,2026.0,330.0,131.0,0,57223,1283,53342,1631,1177,2356
2013,3,7,24,GWB Upper,22656,22214.0,225.0,22.0,12.0,42.0,9.0,15.0,84.0,10.0,23.0,13436,8956,264,22252,247,63,94
2013,3,8,34,GWB PIP,3705,3684.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,11.0,0,3579,126,3696,0,0,9
2013,3,8,36,GWB PIP,26774,26659.0,5.0,0.0,0.0,0.0,0.0,3.0,53.0,1.0,53.0,1,26165,608,26715,5,0,54
2013,3,8,38,GWB PIP,26747,26605.0,13.0,1.0,0.0,0.0,0.0,2.0,73.0,4.0,49.0,0,26163,584,26656,14,0,77
2013,3,8,40,GWB PIP,48299,47951.0,34.0,0.0,0.0,1.0,0.0,5.0,200.0,14.0,94.0,0,47005,1294,48050,34,1,214
2013,3,8,44,GWB PIP,16293,16212.0,17.0,3.0,0.0,2.0,0.0,4.0,46.0,1.0,8.0,7075,8729,489,16224,20,2,47
2013,3,8,46,GWB PIP,12520,12424.0,36.0,5.0,1.0,0.0,1.0,5.0,38.0,0.0,10.0,5640,6593,287,12439,41,2,38
2013,3,9,54,GWB Lower,18064,17910.0,17.0,2.0,0.0,4.0,0.0,10.0,109.0,1.0,11.0,11225,6713,126,17931,19,4,110
2013,3,9,56,GWB Lower,23692,23514.0,38.0,0.0,1.0,6.0,0.0,17.0,84.0,7.0,25.0,13269,9112,1311,23556,38,7,91
2013,3,9,58,GWB Lower,26641,26407.0,71.0,5.0,0.0,9.0,0.0,11.0,82.0,14.0,42.0,5333,20705,603,26460,76,9,96
2013,3,9,60,GWB Lower,65152,64562.0,114.0,18.0,3.0,21.0,0.0,11.0,196.0,105.0,122.0,0,62883,2269,64695,132,24,301
2013,3,9,62,GWB Lower,103404,102477.0,168.0,9.0,6.0,7.0,1.0,5.0,326.0,260.0,145.0,0,99867,3537,102627,177,14,586
2013,3,9,64,GWB Lower,45628,45161.0,53.0,3.0,1.0,4.0,0.0,5.0,159.0,149.0,93.0,0,44528,1100,45259,56,5,308
2013,3,9,68,GWB Lower,16298,16168.0,54.0,6.0,0.0,2.0,0.0,3.0,27.0,8.0,30.0,332,15472,494,16201,60,2,35
2013,3,9,70,GWB Lower,8018,7959.0,13.0,3.0,0.0,0.0,0.0,5.0,19.0,1.0,18.0,1901,5936,181,7982,16,0,20
2013,3,9,72,GWB Lower,17010,16919.0,19.0,2.0,2.0,8.0,0.0,3.0,38.0,3.0,16.0,10954,5131,925,16938,21,10,41
2013,3,9,74,GWB Lower,12304,12218.0,19.0,2.0,1.0,3.0,0.0,3.0,43.0,6.0,9.0,7310,4909,85,12230,21,4,49
2013,4,1,1,Holland,26058,25569.0,149.0,20.0,1.0,2.0,0.0,4.0,117.0,162.0,34.0,11771,13932,355,25607,169,3,279
2013,4,1,2,Holland,26818,26517.0,124.0,9.0,1.0,5.0,0.0,8.0,97.0,28.0,29.0,15763,10831,224,26554,133,6,125
2013,4,1,3,Holland,47652,46896.0,265.0,35.0,0.0,11.0,0.0,7.0,182.0,170.0,86.0,2358,44084,1210,46989,300,11,352
2013,4,1,4,Holland,46031,44917.0,251.0,88.0,1.0,5.0,0.0,7.0,256.0,371.0,135.0,0,44985,1046,45059,339,6,627
2013,4,1,5,Holland,41510,38433.0,1778.0,488.0,3.0,9.0,2.0,20.0,160.0,546.0,71.0,0,40633,877,38524,2266,14,706
2013,4,1,6,Holland,35489,32759.0,1542.0,329.0,18.0,38.0,0.0,22.0,177.0,538.0,66.0,0,34640,849,32847,1871,56,715
2013,4,1,7,Holland,26416,25035.0,769.0,145.0,1.0,7.0,0.0,22.0,143.0,239.0,55.0,1801,23961,654,25112,914,8,382
2013,4,1,8,Holland,19943,19103.0,694.0,30.0,3.0,3.0,0.0,13.0,62.0,20.0,15.0,15877,3908,158,19131,724,6,82
2013,4,1,9,Holland,19125,18359.0,498.0,41.0,0.0,4.0,0.0,5.0,119.0,64.0,35.0,9324,9622,179,18399,539,4,183
2013,4,2,1,Lincoln,3102,255.0,45.0,21.0,0.0,1.0,0.0,0.0,1603.0,1175.0,2.0,0,3013,89,257,66,1,2778
2013,4,2,2,Lincoln,2207,1839.0,19.0,2.0,0.0,0.0,0.0,0.0,208.0,89.0,50.0,0,2135,72,1889,21,0,297
2013,4,2,4,Lincoln,44525,42498.0,83.0,3.0,2.0,1.0,0.0,5.0,397.0,1427.0,109.0,0,43843,682,42612,86,3,1824
2013,4,2,5,Lincoln,51944,50566.0,92.0,16.0,6.0,2.0,2.0,9.0,285.0,861.0,105.0,0,50867,1077,50680,108,10,1146
2013,4,2,6,Lincoln,21714,21008.0,309.0,12.0,10.0,17.0,0.0,18.0,137.0,182.0,21.0,11892,9529,293,21047,321,27,319
2013,4,2,7,Lincoln,23141,20960.0,1186.0,194.0,90.0,105.0,3.0,44.0,180.0,352.0,27.0,9964,12552,625,21031,1380,198,532
2013,4,2,8,Lincoln,30904,24962.0,2164.0,610.0,229.0,190.0,6.0,80.0,568.0,2050.0,45.0,4770,25369,765,25087,2774,425,2618
2013,4,2,9,Lincoln,43447,29542.0,3077.0,1365.0,577.0,477.0,38.0,131.0,1621.0,6564.0,55.0,0,42293,1154,29728,4442,1092,8185
2013,4,2,10,Lincoln,34889,26127.0,2376.0,938.0,253.0,289.0,10.0,85.0,1491.0,3257.0,63.0,1636,32367,886,26275,3314,552,4748
2013,4,2,11,Lincoln,19962,18075.0,921.0,124.0,33.0,69.0,1.0,48.0,336.0,322.0,33.0,11581,8113,268,18156,1045,103,658
2013,4,2,12,Lincoln,20201,18634.0,646.0,98.0,35.0,36.0,1.0,27.0,378.0,312.0,34.0,8610,11269,322,18695,744,72,690
2013,4,2,14,Lincoln,7277,95.0,10.0,0.0,0.0,0.0,0.0,0.0,387.0,6785.0,0.0,0,7208,69,95,10,0,7172
2013,4,2,23,Lincoln,30120,22463.0,876.0,365.0,103.0,46.0,2.0,13.0,2994.0,3201.0,57.0,0,29379,741,22533,1241,151,6195
2013,4,4,2,Bayonne,11997,11680.0,73.0,72.0,8.0,95.0,0.0,13.0,24.0,16.0,16.0,0,11598,399,11709,145,103,40
2013,4,4,4,Bayonne,33448,30116.0,874.0,706.0,138.0,1274.0,26.0,64.0,106.0,89.0,55.0,0,32275,1173,30235,1580,1438,195
2013,4,4,6,Bayonne,8198,7449.0,287.0,97.0,37.0,257.0,4.0,11.0,45.0,6.0,5.0,3835,4261,102,7465,384,298,51
2013,4,4,8,Bayonne,8220,7318.0,276.0,156.0,37.0,315.0,11.0,23.0,70.0,9.0,5.0,3474,4626,120,7346,432,363,79
2013,4,5,4,Goethals,40109,39553.0,167.0,57.0,19.0,131.0,4.0,31.0,48.0,39.0,60.0,0,38894,1215,39644,224,154,87
2013,4,5,6,Goethals,73857,69965.0,1024.0,412.0,260.0,1546.0,26.0,108.0,142.0,297.0,77.0,0,71794,2063,70150,1436,1832,439
2013,4,5,8,Goethals,48539,39617.0,2437.0,1134.0,563.0,3976.0,38.0,122.0,129.0,454.0,69.0,251,46881,1407,39808,3571,4577,583
2013,4,5,10,Goethals,21564,18320.0,829.0,380.0,233.0,1493.0,14.0,53.0,79.0,155.0,8.0,10960,10123,481,18381,1209,1740,234
2013,4,5,12,Goethals,21365,18526.0,728.0,325.0,130.0,1333.0,21.0,52.0,82.0,160.0,8.0,11594,9410,361,18586,1053,1484,242
2013,4,5,14,Goethals,18656,16539.0,543.0,215.0,63.0,1038.0,16.0,26.0,71.0,138.0,7.0,9240,9157,259,16572,758,1117,209
2013,4,5,16,Goethals,15298,13550.0,406.0,254.0,43.0,865.0,18.0,22.0,43.0,87.0,10.0,7378,7695,225,13582,660,926,130
2013,4,6,2,Outerbridge,101227,100571.0,340.0,52.0,44.0,122.0,6.0,21.0,45.0,17.0,9.0,0,97041,4186,100601,392,172,62
2013,4,6,4,Outerbridge,79574,67913.0,3418.0,884.0,1253.0,5405.0,254.0,14.0,109.0,318.0,6.0,0,76377,3197,67933,4302,6912,427
2013,4,6,8,Outerbridge,5734,5550.0,88.0,20.0,6.0,49.0,0.0,4.0,3.0,1.0,13.0,322,5240,172,5567,108,55,4
2013,4,6,10,Outerbridge,10876,10459.0,210.0,50.0,23.0,87.0,2.0,12.0,17.0,4.0,12.0,2658,7970,248,10483,260,112,21
2013,4,6,12,Outerbridge,16526,15715.0,381.0,37.0,42.0,293.0,0.0,23.0,16.0,11.0,8.0,8470,7851,205,15746,418,335,27
2013,4,6,14,Outerbridge,19610,18399.0,486.0,57.0,50.0,546.0,0.0,28.0,25.0,6.0,13.0,10964,8392,254,18440,543,596,31
2013,4,6,16,Outerbridge,18285,17313.0,396.0,51.0,56.0,394.0,1.0,26.0,21.0,10.0,17.0,8070,10023,192,17356,447,451,31
2013,4,7,2,GWB Upper,11005,9623.0,560.0,153.0,128.0,470.0,11.0,16.0,13.0,6.0,25.0,0,10687,320,9664,713,609,19
2013,4,7,4,GWB Upper,38259,34092.0,1313.0,429.0,335.0,1830.0,39.0,69.0,57.0,38.0,57.0,0,37354,907,34218,1742,2204,95
2013,4,7,6,GWB Upper,49936,39149.0,2698.0,886.0,859.0,5802.0,122.0,141.0,90.0,130.0,59.0,0,48706,1230,39349,3584,6783,220
2013,4,7,8,GWB Upper,61356,36630.0,4166.0,1515.0,2634.0,15314.0,361.0,255.0,182.0,235.0,64.0,0,60098,1260,36949,5681,18309,417
2013,4,7,10,GWB Upper,29437,23549.0,1409.0,319.0,436.0,3397.0,32.0,138.0,114.0,25.0,18.0,16045,12961,431,23705,1728,3865,139
2013,4,7,12,GWB Upper,27473,23494.0,1212.0,175.0,240.0,2060.0,14.0,138.0,120.0,9.0,11.0,21328,5772,374,23643,1387,2314,129
2013,4,7,14,GWB Upper,26700,23130.0,931.0,347.0,328.0,1650.0,36.0,89.0,136.0,34.0,19.0,16934,9466,300,23238,1278,2014,170
2013,4,7,16,GWB Upper,31056,23277.0,1844.0,978.0,854.0,3374.0,47.0,109.0,362.0,163.0,48.0,1020,29234,802,23434,2822,4275,525
2013,4,7,18,GWB Upper,20330,16869.0,1123.0,301.0,212.0,1114.0,23.0,46.0,524.0,107.0,11.0,8265,11789,276,16926,1424,1349,631
2013,4,7,20,GWB Upper,26628,24774.0,760.0,84.0,73.0,442.0,7.0,42.0,363.0,62.0,21.0,12430,13862,336,24837,844,522,425
2013,4,7,22,GWB Upper,60911,55461.0,1387.0,282.0,264.0,889.0,5.0,58.0,2114.0,345.0,106.0,0,59474,1437,55625,1669,1158,2459
2013,4,7,24,GWB Upper,22309,21928.0,235.0,9.0,9.0,33.0,5.0,11.0,62.0,3.0,14.0,13475,8519,315,21953,244,47,65
2013,4,8,34,GWB PIP,3306,3289.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,11.0,0,3200,106,3301,1,0,4
2013,4,8,36,GWB PIP,27535,27445.0,7.0,2.0,0.0,1.0,0.0,1.0,45.0,0.0,34.0,0,26789,746,27480,9,1,45
2013,4,8,38,GWB PIP,27248,27121.0,12.0,2.0,0.0,0.0,0.0,1.0,61.0,0.0,51.0,0,26706,542,27173,14,0,61
2013,4,8,40,GWB PIP,48888,48589.0,32.0,3.0,0.0,2.0,0.0,4.0,175.0,9.0,74.0,0,47613,1275,48667,35,2,184
2013,4,8,42,GWB PIP,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,2,0,0,0
2013,4,8,44,GWB PIP,15676,15594.0,21.0,5.0,1.0,1.0,0.0,6.0,40.0,0.0,8.0,7283,7884,509,15608,26,2,40
2013,4,8,46,GWB PIP,12584,12515.0,25.0,4.0,1.0,0.0,0.0,1.0,33.0,1.0,4.0,5926,6357,301,12520,29,1,34
2013,4,9,54,GWB Lower,17368,17226.0,13.0,0.0,1.0,3.0,0.0,10.0,106.0,0.0,9.0,11353,5872,143,17245,13,4,106
2013,4,9,56,GWB Lower,22577,22407.0,38.0,4.0,1.0,5.0,0.0,15.0,82.0,5.0,20.0,13592,7778,1207,22442,42,6,87
2013,4,9,58,GWB Lower,29536,29291.0,71.0,5.0,2.0,7.0,1.0,7.0,88.0,15.0,49.0,3922,24908,706,29347,76,10,103
2013,4,9,60,GWB Lower,61944,61352.0,126.0,23.0,4.0,15.0,1.0,5.0,182.0,138.0,98.0,0,59703,2241,61455,149,20,320
2013,4,9,62,GWB Lower,102688,101653.0,167.0,21.0,5.0,18.0,0.0,7.0,334.0,336.0,147.0,0,99279,3409,101807,188,23,670
2013,4,9,64,GWB Lower,43776,43332.0,74.0,3.0,2.0,10.0,0.0,4.0,132.0,169.0,50.0,0,42616,1160,43386,77,12,301
2013,4,9,68,GWB Lower,13816,13692.0,41.0,3.0,0.0,3.0,0.0,5.0,29.0,15.0,28.0,126,13237,453,13725,44,3,44
2013,4,9,70,GWB Lower,7068,7007.0,22.0,3.0,0.0,0.0,0.0,3.0,24.0,1.0,8.0,1834,5121,113,7018,25,0,25
2013,4,9,72,GWB Lower,16330,16240.0,20.0,1.0,2.0,4.0,0.0,3.0,50.0,0.0,10.0,10929,4522,879,16253,21,6,50
2013,4,9,74,GWB Lower,11492,11423.0,17.0,5.0,0.0,1.0,0.0,5.0,31.0,4.0,6.0,7296,4117,81,11434,22,1,35
2013,5,1,1,Holland,27874,27193.0,194.0,32.0,0.0,2.0,0.0,5.0,146.0,266.0,36.0,12240,15237,397,27234,226,2,412
2013,5,1,2,Holland,26058,25667.0,201.0,8.0,3.0,8.0,0.0,5.0,104.0,28.0,34.0,15308,10516,234,25706,209,11,132
2013,5,1,3,Holland,47791,46964.0,299.0,58.0,3.0,17.0,0.0,9.0,178.0,156.0,107.0,2229,44377,1185,47080,357,20,334
2013,5,1,4,Holland,46982,45608.0,338.0,154.0,2.0,7.0,0.0,8.0,324.0,389.0,152.0,0,45861,1121,45768,492,9,713
2013,5,1,5,Holland,41825,38556.0,1823.0,483.0,7.0,26.0,2.0,28.0,179.0,637.0,84.0,0,40897,928,38668,2306,35,816
2013,5,1,6,Holland,37125,34249.0,1590.0,382.0,23.0,32.0,3.0,21.0,195.0,543.0,87.0,0,36267,858,34357,1972,58,738
2013,5,1,7,Holland,25859,24337.0,820.0,187.0,9.0,6.0,0.0,16.0,124.0,297.0,63.0,1894,23344,621,24416,1007,15,421
2013,5,1,8,Holland,20064,19127.0,756.0,37.0,3.0,6.0,0.0,9.0,82.0,28.0,16.0,15880,4018,166,19152,793,9,110
2013,5,1,9,Holland,19651,18851.0,503.0,55.0,2.0,2.0,0.0,12.0,96.0,103.0,27.0,9047,10401,203,18890,558,4,199
2013,5,2,1,Lincoln,4026,328.0,51.0,12.0,3.0,1.0,0.0,2.0,2136.0,1491.0,2.0,0,3891,135,332,63,4,3627
2013,5,2,2,Lincoln,3101,2577.0,26.0,1.0,0.0,0.0,0.0,0.0,286.0,139.0,72.0,0,3007,94,2649,27,0,425
2013,5,2,4,Lincoln,37556,36160.0,64.0,3.0,2.0,0.0,1.0,2.0,269.0,964.0,91.0,0,36876,680,36253,67,3,1233
2013,5,2,5,Lincoln,53511,52302.0,99.0,16.0,4.0,3.0,2.0,10.0,292.0,666.0,117.0,0,52465,1046,52429,115,9,958
2013,5,2,6,Lincoln,21732,21065.0,323.0,12.0,8.0,12.0,0.0,19.0,134.0,141.0,18.0,11453,9969,310,21102,335,20,275
2013,5,2,7,Lincoln,22966,21188.0,1040.0,94.0,55.0,69.0,5.0,32.0,156.0,303.0,24.0,10372,12118,476,21244,1134,129,459
2013,5,2,8,Lincoln,29225,23627.0,2318.0,634.0,269.0,238.0,7.0,73.0,504.0,1509.0,46.0,3814,24658,753,23746,2952,514,2013
2013,5,2,9,Lincoln,44825,30582.0,3360.0,1519.0,718.0,589.0,38.0,147.0,1438.0,6366.0,68.0,0,43728,1097,30797,4879,1345,7804
2013,5,2,10,Lincoln,31465,23241.0,2141.0,738.0,254.0,217.0,4.0,72.0,1439.0,3300.0,59.0,2054,28639,772,23372,2879,475,4739
2013,5,2,11,Lincoln,21895,19893.0,1049.0,140.0,57.0,82.0,0.0,38.0,331.0,281.0,24.0,12688,8926,281,19955,1189,139,612
2013,5,2,12,Lincoln,22288,20194.0,790.0,152.0,77.0,66.0,2.0,27.0,516.0,432.0,32.0,7808,14089,391,20253,942,145,948
2013,5,2,14,Lincoln,9051,91.0,7.0,0.0,0.0,0.0,0.0,0.0,500.0,8453.0,0.0,0,8936,115,91,7,0,8953
2013,5,2,23,Lincoln,32948,24079.0,1110.0,453.0,140.0,80.0,6.0,13.0,3386.0,3610.0,71.0,0,32160,788,24163,1563,226,6996
2013,5,4,2,Bayonne,12410,12054.0,100.0,85.0,11.0,103.0,0.0,12.0,15.0,17.0,13.0,0,12052,358,12079,185,114,32
2013,5,4,4,Bayonne,35341,31694.0,904.0,778.0,198.0,1428.0,5.0,72.0,112.0,87.0,63.0,0,34103,1238,31829,1682,1631,199
2013,5,4,6,Bayonne,8243,7497.0,234.0,92.0,49.0,292.0,0.0,17.0,47.0,8.0,7.0,3818,4314,111,7521,326,341,55
2013,5,4,8,Bayonne,8464,7479.0,309.0,146.0,44.0,360.0,4.0,22.0,78.0,17.0,5.0,3535,4816,113,7506,455,408,95
2013,5,5,4,Goethals,38048,37468.0,164.0,51.0,28.0,165.0,2.0,16.0,62.0,41.0,51.0,0,36880,1168,37535,215,195,103
2013,5,5,6,Goethals,73440,69490.0,1026.0,447.0,280.0,1563.0,16.0,76.0,166.0,276.0,100.0,0,71416,2024,69666,1473,1859,442
2013,5,5,8,Goethals,47569,38180.0,2527.0,1165.0,601.0,4224.0,53.0,146.0,155.0,442.0,76.0,217,45866,1486,38402,3692,4878,597
2013,5,5,10,Goethals,22116,18543.0,891.0,401.0,262.0,1727.0,21.0,63.0,70.0,121.0,17.0,10638,11068,410,18623,1292,2010,191
2013,5,5,12,Goethals,21804,18845.0,785.0,321.0,140.0,1398.0,21.0,45.0,64.0,179.0,6.0,11599,9844,361,18896,1106,1559,243
2013,5,5,14,Goethals,18753,16490.0,509.0,224.0,98.0,1108.0,19.0,43.0,52.0,203.0,7.0,8930,9559,264,16540,733,1225,255
2013,5,5,16,Goethals,15513,13481.0,430.0,306.0,92.0,983.0,23.0,36.0,53.0,103.0,6.0,6969,8312,232,13523,736,1098,156
2013,5,6,2,Outerbridge,101718,101025.0,358.0,55.0,44.0,131.0,5.0,18.0,48.0,19.0,15.0,0,97556,4162,101058,413,180,67
2013,5,6,4,Outerbridge,79491,67810.0,3470.0,915.0,1136.0,5404.0,307.0,17.0,130.0,298.0,4.0,0,76395,3096,67831,4385,6847,428
2013,5,6,8,Outerbridge,5000,4833.0,77.0,18.0,3.0,36.0,2.0,14.0,8.0,3.0,6.0,0,4846,154,4853,95,41,11
2013,5,6,10,Outerbridge,10400,10001.0,184.0,46.0,20.0,106.0,2.0,5.0,17.0,2.0,17.0,2150,8022,228,10023,230,128,19
2013,5,6,12,Outerbridge,17595,16689.0,401.0,63.0,39.0,318.0,3.0,37.0,29.0,9.0,7.0,9477,7903,215,16733,464,360,38
2013,5,6,14,Outerbridge,19937,18642.0,525.0,56.0,48.0,581.0,4.0,27.0,36.0,6.0,12.0,11276,8422,239,18681,581,633,42
2013,5,6,16,Outerbridge,18292,17305.0,364.0,55.0,51.0,433.0,5.0,20.0,32.0,7.0,20.0,8114,9968,210,17345,419,489,39
2013,5,7,2,GWB Upper,12811,10777.0,766.0,231.0,182.0,756.0,19.0,25.0,30.0,9.0,16.0,0,12426,385,10818,997,957,39
2013,5,7,4,GWB Upper,34122,29251.0,1556.0,456.0,384.0,2214.0,34.0,59.0,66.0,43.0,59.0,1,33204,917,29369,2012,2632,109
2013,5,7,6,GWB Upper,44021,32983.0,2601.0,887.0,935.0,6067.0,153.0,142.0,113.0,85.0,55.0,0,42899,1122,33180,3488,7155,198
2013,5,7,8,GWB Upper,53177,30194.0,4082.0,1430.0,2546.0,13914.0,404.0,234.0,155.0,159.0,59.0,1,51980,1197,30487,5512,16864,314
2013,5,7,10,GWB Upper,27617,21438.0,1528.0,329.0,483.0,3504.0,64.0,118.0,100.0,31.0,22.0,14167,13037,413,21578,1857,4051,131
2013,5,7,12,GWB Upper,26511,22236.0,1354.0,238.0,288.0,2100.0,17.0,136.0,117.0,18.0,7.0,19685,6432,395,22379,1592,2405,135
2013,5,7,14,GWB Upper,26776,22950.0,1013.0,334.0,333.0,1824.0,20.0,101.0,145.0,37.0,19.0,16393,10079,304,23070,1347,2177,182
2013,5,7,16,GWB Upper,31378,23308.0,1958.0,921.0,902.0,3509.0,63.0,89.0,436.0,159.0,33.0,1267,29284,827,23430,2879,4474,595
2013,5,7,18,GWB Upper,21709,17642.0,1327.0,318.0,228.0,1252.0,38.0,59.0,711.0,115.0,19.0,8398,12994,317,17720,1645,1518,826
2013,5,7,20,GWB Upper,27543,25406.0,861.0,125.0,92.0,448.0,5.0,45.0,479.0,67.0,15.0,11826,15403,314,25466,986,545,546
2013,5,7,22,GWB Upper,56562,51288.0,1333.0,299.0,270.0,965.0,13.0,50.0,1941.0,304.0,99.0,0,55235,1327,51437,1632,1248,2245
2013,5,7,24,GWB Upper,23678,23247.0,264.0,13.0,13.0,42.0,2.0,11.0,65.0,8.0,13.0,13884,9507,287,23271,277,57,73
2013,5,8,34,GWB PIP,4114,4084.0,1.0,1.0,0.0,0.0,0.0,3.0,9.0,0.0,16.0,0,3996,118,4103,2,0,9
2013,5,8,36,GWB PIP,25160,25049.0,9.0,1.0,0.0,0.0,0.0,4.0,53.0,1.0,43.0,0,24548,612,25096,10,0,54
2013,5,8,38,GWB PIP,26218,26050.0,22.0,5.0,1.0,2.0,0.0,1.0,84.0,7.0,46.0,0,25676,542,26097,27,3,91
2013,5,8,40,GWB PIP,46648,46351.0,37.0,1.0,0.0,0.0,0.0,5.0,167.0,18.0,69.0,0,45394,1254,46425,38,0,185
2013,5,8,44,GWB PIP,16325,16273.0,12.0,4.0,0.0,0.0,0.0,1.0,29.0,1.0,5.0,7016,8771,538,16279,16,0,30
2013,5,8,46,GWB PIP,12382,12284.0,35.0,5.0,0.0,0.0,0.0,2.0,45.0,3.0,8.0,5545,6553,284,12294,40,0,48
2013,5,9,54,GWB Lower,18706,18564.0,21.0,1.0,0.0,1.0,0.0,9.0,94.0,4.0,12.0,11896,6672,138,18585,22,1,98
2013,5,9,56,GWB Lower,24357,24139.0,46.0,5.0,4.0,8.0,0.0,22.0,116.0,6.0,11.0,14542,8497,1318,24172,51,12,122
2013,5,9,58,GWB Lower,31449,31126.0,87.0,12.0,2.0,14.0,0.0,13.0,102.0,28.0,65.0,3495,27211,743,31204,99,16,130
2013,5,9,60,GWB Lower,62554,61930.0,144.0,21.0,6.0,15.0,0.0,9.0,205.0,116.0,108.0,0,60303,2251,62047,165,21,321
2013,5,9,62,GWB Lower,104028,102942.0,206.0,17.0,5.0,34.0,3.0,12.0,334.0,324.0,151.0,0,100476,3552,103105,223,42,658
2013,5,9,64,GWB Lower,47974,47466.0,74.0,6.0,1.0,6.0,0.0,6.0,153.0,186.0,76.0,0,46728,1246,47548,80,7,339
2013,5,9,68,GWB Lower,17445,17313.0,41.0,5.0,0.0,5.0,0.0,4.0,33.0,13.0,31.0,248,16772,425,17348,46,5,46
2013,5,9,70,GWB Lower,9441,9384.0,14.0,3.0,0.0,0.0,0.0,2.0,27.0,3.0,8.0,2699,6588,154,9394,17,0,30
2013,5,9,72,GWB Lower,17050,16944.0,35.0,1.0,1.0,6.0,0.0,9.0,41.0,7.0,6.0,11065,5048,937,16959,36,7,48
2013,5,9,74,GWB Lower,11973,11882.0,19.0,9.0,0.0,4.0,0.0,12.0,32.0,4.0,11.0,7026,4832,115,11905,28,4,36
2013,6,1,1,Holland,24363,23733.0,172.0,38.0,2.0,3.0,0.0,10.0,130.0,248.0,27.0,9864,14110,389,23770,210,5,378
2013,6,1,2,Holland,23533,23180.0,140.0,15.0,3.0,6.0,2.0,17.0,89.0,43.0,38.0,12821,10480,232,23235,155,11,132
2013,6,1,3,Holland,41234,40465.0,276.0,43.0,4.0,8.0,0.0,10.0,187.0,147.0,94.0,2050,38134,1050,40569,319,12,334
2013,6,1,4,Holland,40015,38842.0,249.0,92.0,1.0,8.0,0.0,3.0,307.0,403.0,110.0,0,39111,904,38955,341,9,710
2013,6,1,5,Holland,36193,33192.0,1703.0,380.0,5.0,20.0,1.0,25.0,234.0,569.0,64.0,1,35404,789,33281,2083,26,803
2013,6,1,6,Holland,32324,29490.0,1712.0,292.0,17.0,39.0,1.0,24.0,181.0,507.0,61.0,0,31564,760,29575,2004,57,688
2013,6,1,7,Holland,22591,21243.0,759.0,162.0,7.0,7.0,2.0,9.0,137.0,218.0,47.0,1414,20624,553,21299,921,16,355
2013,6,1,8,Holland,17499,16643.0,694.0,31.0,7.0,4.0,4.0,12.0,71.0,20.0,13.0,13451,3924,124,16668,725,15,91
2013,6,1,9,Holland,17479,16677.0,487.0,66.0,6.0,11.0,1.0,11.0,102.0,95.0,23.0,7534,9714,231,16711,553,18,197
2013,6,2,1,Lincoln,3762,322.0,74.0,12.0,1.0,0.0,0.0,1.0,2081.0,1270.0,1.0,0,3633,129,324,86,1,3351
2013,6,2,2,Lincoln,2896,2411.0,35.0,2.0,0.0,0.0,0.0,0.0,249.0,151.0,48.0,0,2766,130,2459,37,0,400
2013,6,2,4,Lincoln,36500,34894.0,77.0,7.0,0.0,2.0,0.0,3.0,331.0,1110.0,76.0,0,35864,636,34973,84,2,1441
2013,6,2,5,Lincoln,41866,40750.0,81.0,17.0,4.0,3.0,3.0,5.0,277.0,628.0,98.0,0,40969,897,40853,98,10,905
2013,6,2,6,Lincoln,18700,18062.0,272.0,13.0,1.0,10.0,0.0,26.0,143.0,164.0,9.0,9869,8601,230,18097,285,11,307
